,C1_em,C0_em,a_gamma_em,b_gamma_em,std_em,met_input
4269,1343686141.292,-3205011.931,1.948,41.161,106687.838,Rch_005
4270,1343686141.292,-3205011.931,1.949,41.161,106687.838,Rch_005
4271,1343686141.292,-3205011.931,1.949,41.163,106687.838,Rch_005
4272,1343686141.292,-3205011.931,1.949,41.163,99998.699,Rch_005
4273,1343686141.292,-3205011.931,1.949,41.167,99998.699,Rch_005
4274,1343686141.292,-3207775.932,1.949,41.167,99998.699,Rch_005
4275,1343686141.292,-3207775.932,1.949,41.163,99998.699,Rch_005
4276,1343686141.292,-3218133.862,1.949,41.163,99998.699,Rch_005
4277,1343686141.292,-3218133.862,1.949,41.166,99998.699,Rch_005
4278,1343686141.292,-3218133.862,1.949,41.166,99937.772,Rch_005
4279,1343686141.292,-3218133.862,1.949,41.170,99937.772,Rch_005
4280,1343686141.292,-3218133.862,1.927,41.170,99937.772,Rch_005
4281,1343686141.292,-3218133.862,1.927,41.166,99937.772,Rch_005
4282,1343686141.292,-3218133.862,1.927,41.169,99937.772,Rch_005
4283,1343686141.292,-3218133.862,1.923,41.169,99937.772,Rch_005
4284,1343686141.292,-3218133.862,1.932,41.169,99937.772,Rch_005
4285,1343686141.292,-3218133.862,1.932,41.173,99937.772,Rch_005
4286,1343686141.292,-3218133.862,1.932,41.169,99937.772,Rch_005
4287,1343686141.292,-3218133.862,1.932,41.169,99937.772,Rch_005
4288,1343686141.292,-3218133.862,1.932,41.169,102534.458,Rch_005
4289,1343686141.292,-3218133.862,1.933,41.169,102534.458,Rch_005
4290,1343686141.292,-3218133.862,1.933,41.172,102534.458,Rch_005
4291,1343686141.292,-3218133.862,1.933,41.169,102534.458,Rch_005
4292,1343686141.292,-3218133.862,1.933,41.169,111572.015,Rch_005
4293,1343686141.292,-3218133.862,1.933,41.173,111572.015,Rch_005
4294,1343686141.292,-3218133.862,1.933,41.172,111572.015,Rch_005
4295,1343686141.292,-3218133.862,1.935,41.172,111572.015,Rch_005
4296,1343686141.292,-3218133.862,1.935,41.176,111572.015,Rch_005
4297,1343686141.292,-3218133.862,1.935,41.176,108421.545,Rch_005
4298,1343686141.292,-3218133.862,1.935,41.178,108421.545,Rch_005
4299,1343686141.292,-3218133.862,1.935,41.178,103523.351,Rch_005
4300,1343686141.292,-3218133.862,1.935,41.175,103523.351,Rch_005
4301,1343686141.292,-3218133.862,1.935,41.174,103523.351,Rch_005
4302,1343686141.292,-3218133.862,1.926,41.174,103523.351,Rch_005
4303,1343686141.292,-3218133.862,1.926,41.172,103523.351,Rch_005
4304,1343686141.292,-3218133.862,1.934,41.172,103523.351,Rch_005
4305,1343686141.292,-3218133.862,1.934,41.168,103523.351,Rch_005
4306,1343686141.292,-3218133.862,1.934,41.168,102946.894,Rch_005
4307,1345074922.130,-3218133.862,1.934,41.168,102946.894,Rch_005
4308,1345074922.130,-3218133.862,1.934,41.168,102946.894,Rch_005
4309,1345074922.130,-3218133.862,1.934,41.169,102946.894,Rch_005
4310,1345074922.130,-3218133.862,1.934,41.171,102946.894,Rch_005
4311,1345074922.130,-3218133.862,1.934,41.173,102946.894,Rch_005
4312,1345074922.130,-3218133.862,1.934,41.178,102946.894,Rch_005
4313,1341381521.879,-3218133.862,1.934,41.178,102946.894,Rch_005
4314,1341381521.879,-3218133.862,1.934,41.182,102946.894,Rch_005
4315,1341381521.879,-3218133.862,1.934,41.182,96050.675,Rch_005
4316,1341381521.879,-3218133.862,1.927,41.182,96050.675,Rch_005
4317,1341381521.879,-3218133.862,1.927,41.179,96050.675,Rch_005
4318,1340047455.977,-3218133.862,1.927,41.179,96050.675,Rch_005
4319,1340047455.977,-3218133.862,1.943,41.179,96050.675,Rch_005
4320,1340047455.977,-3213047.120,1.943,41.179,96050.675,Rch_005
4321,1340047455.977,-3213047.120,1.925,41.179,96050.675,Rch_005
4322,1340047455.977,-3213047.120,1.925,41.179,101797.459,Rch_005
4323,1340047455.977,-3213047.120,1.925,41.178,101797.459,Rch_005
4324,1340047455.977,-3215466.785,1.925,41.178,101797.459,Rch_005
4325,1340047455.977,-3215466.785,1.936,41.178,101797.459,Rch_005
4326,1340047455.977,-3215466.785,1.923,41.178,101797.459,Rch_005
4327,1340047455.977,-3215466.785,1.928,41.178,101797.459,Rch_005
4328,1343464799.182,-3215466.785,1.928,41.178,101797.459,Rch_005
4329,1343464799.182,-3215466.785,1.928,41.181,101797.459,Rch_005
4330,1343464799.182,-3215466.785,1.928,41.181,101797.459,Rch_005
4331,1343464799.182,-3215466.785,1.924,41.181,101797.459,Rch_005
4332,1343464799.182,-3232073.161,1.924,41.181,101797.459,Rch_005
4333,1343464799.182,-3232073.161,1.933,41.181,101797.459,Rch_005
4334,1343464799.182,-3232073.161,1.933,41.186,101797.459,Rch_005
4335,1343464799.182,-3232073.161,1.933,41.184,101797.459,Rch_005
4336,1343464799.182,-3232073.161,1.933,41.187,101797.459,Rch_005
4337,1343464799.182,-3232073.161,1.932,41.187,101797.459,Rch_005
4338,1343464799.182,-3232073.161,1.932,41.185,101797.459,Rch_005
4339,1343464799.182,-3212518.310,1.932,41.185,101797.459,Rch_005
4340,1343464799.182,-3212518.310,1.932,41.185,104654.703,Rch_005
4341,1343464799.182,-3212518.310,1.932,41.187,104654.703,Rch_005
4342,1343464799.182,-3212518.310,1.932,41.182,104654.703,Rch_005
4343,1343464799.182,-3212518.310,1.944,41.182,104654.703,Rch_005
4344,1343501563.204,-3212518.310,1.944,41.182,104654.703,Rch_005
4345,1343501563.204,-3212518.310,1.944,41.184,104654.703,Rch_005
4346,1343501563.204,-3212518.310,1.926,41.184,104654.703,Rch_005
4347,1343501563.204,-3212518.310,1.926,41.183,104654.703,Rch_005
4348,1340270027.046,-3212518.310,1.926,41.183,104654.703,Rch_005
4349,1340270027.046,-3212518.310,1.926,41.179,104654.703,Rch_005
4350,1340270027.046,-3212518.310,1.926,41.176,104654.703,Rch_005
4351,1340270027.046,-3212518.310,1.926,41.176,98512.813,Rch_005
4352,1340270027.046,-3212518.310,1.944,41.176,98512.813,Rch_005
4353,1340270027.046,-3212518.310,1.940,41.176,98512.813,Rch_005
4354,1340270027.046,-3212518.310,1.940,41.176,98512.813,Rch_005
4355,1340270027.046,-3212518.310,1.940,41.176,100430.052,Rch_005
4356,1340270027.046,-3212518.310,1.917,41.176,100430.052,Rch_005
4357,1340270027.046,-3212518.310,1.917,41.180,100430.052,Rch_005
4358,1340270027.046,-3212518.310,1.917,41.178,100430.052,Rch_005
4359,1340270027.046,-3212518.310,1.932,41.178,100430.052,Rch_005
4360,1340270027.046,-3212518.310,1.932,41.178,100430.052,Rch_005
4361,1340270027.046,-3212518.310,1.937,41.178,100430.052,Rch_005
4362,1340270027.046,-3212518.310,1.937,41.178,100430.052,Rch_005
4363,1340270027.046,-3212518.310,1.937,41.181,100430.052,Rch_005
4364,1340270027.046,-3212518.310,1.935,41.181,100430.052,Rch_005
4365,1340270027.046,-3212518.310,1.935,41.176,100430.052,Rch_005
4366,1340270027.046,-3212518.310,1.935,41.180,100430.052,Rch_005
4367,1340270027.046,-3212518.310,1.919,41.180,100430.052,Rch_005
4368,1340270027.046,-3217286.708,1.919,41.180,100430.052,Rch_005
4369,1340270027.046,-3217286.708,1.932,41.180,100430.052,Rch_005
4370,1340270027.046,-3212365.581,1.932,41.180,100430.052,Rch_005
4371,1340270027.046,-3212365.581,1.932,41.176,100430.052,Rch_005
4372,1340270027.046,-3212365.581,1.932,41.171,100430.052,Rch_005
4373,1340270027.046,-3201181.119,1.932,41.171,100430.052,Rch_005
4374,1340270027.046,-3201181.119,1.932,41.171,100430.052,Rch_005
4375,1340270027.046,-3201181.119,1.932,41.173,100430.052,Rch_005
4376,1340270027.046,-3201181.119,1.932,41.175,100430.052,Rch_005
4377,1340270027.046,-3206274.837,1.932,41.175,100430.052,Rch_005
4378,1340270027.046,-3206274.837,1.932,41.170,100430.052,Rch_005
4379,1338885373.241,-3206274.837,1.932,41.170,100430.052,Rch_005
4380,1338885373.241,-3206274.837,1.932,41.171,100430.052,Rch_005
4381,1338885373.241,-3206274.837,1.932,41.169,100430.052,Rch_005
4382,1338885373.241,-3206274.837,1.932,41.166,100430.052,Rch_005
4383,1340535510.837,-3206274.837,1.932,41.166,100430.052,Rch_005
4384,1340535510.837,-3206274.837,1.932,41.166,98274.086,Rch_005
4385,1340535510.837,-3206274.837,1.932,41.168,98274.086,Rch_005
4386,1340535510.837,-3206274.837,1.932,41.168,96138.628,Rch_005
4387,1341528005.752,-3206274.837,1.932,41.168,96138.628,Rch_005
4388,1341528005.752,-3206274.837,1.932,41.165,96138.628,Rch_005
4389,1341528005.752,-3206274.837,1.932,41.165,101516.249,Rch_005
4390,1342396305.710,-3206274.837,1.932,41.165,101516.249,Rch_005
4391,1342396305.710,-3206274.837,1.932,41.165,101516.249,Rch_005
4392,1342396305.710,-3206274.837,1.941,41.165,101516.249,Rch_005
4393,1342396305.710,-3206274.837,1.941,41.163,101516.249,Rch_005
4394,1342396305.710,-3206274.837,1.941,41.168,101516.249,Rch_005
4395,1342396305.710,-3206274.837,1.942,41.168,101516.249,Rch_005
4396,1342396305.710,-3206274.837,1.942,41.168,107941.203,Rch_005
4397,1342396305.710,-3215291.150,1.942,41.168,107941.203,Rch_005
4398,1342396305.710,-3215291.150,1.928,41.168,107941.203,Rch_005
4399,1342396305.710,-3215291.150,1.928,41.168,107941.203,Rch_005
4400,1342396305.710,-3215291.150,1.928,41.166,107941.203,Rch_005
4401,1342396305.710,-3215291.150,1.928,41.164,107941.203,Rch_005
4402,1343971788.237,-3215291.150,1.928,41.164,107941.203,Rch_005
4403,1343971788.237,-3221287.400,1.928,41.164,107941.203,Rch_005
4404,1343971788.237,-3221287.400,1.928,41.164,107941.203,Rch_005
4405,1343971788.237,-3221287.400,1.928,41.159,107941.203,Rch_005
4406,1343971788.237,-3221287.400,1.943,41.159,107941.203,Rch_005
4407,1343971788.237,-3214742.680,1.943,41.159,107941.203,Rch_005
4408,1339503718.805,-3214742.680,1.943,41.159,107941.203,Rch_005
4409,1339503718.805,-3214742.680,1.943,41.157,107941.203,Rch_005
4410,1339503718.805,-3214742.680,1.943,41.161,107941.203,Rch_005
4411,1339503718.805,-3214742.680,1.943,41.166,107941.203,Rch_005
4412,1339503718.805,-3214742.680,1.943,41.167,107941.203,Rch_005
4413,1339503718.805,-3210510.747,1.943,41.167,107941.203,Rch_005
4414,1339503718.805,-3210510.747,1.943,41.163,107941.203,Rch_005
4415,1341399154.134,-3210510.747,1.943,41.163,107941.203,Rch_005
4416,1341399154.134,-3210510.747,1.922,41.163,107941.203,Rch_005
4417,1340236538.944,-3210510.747,1.922,41.163,107941.203,Rch_005
4418,1340236538.944,-3210510.747,1.930,41.163,107941.203,Rch_005
4419,1340236538.944,-3210510.747,1.930,41.162,107941.203,Rch_005
4420,1340236538.944,-3210510.747,1.930,41.162,104761.653,Rch_005
4421,1340236538.944,-3210510.747,1.930,41.167,104761.653,Rch_005
4422,1340236538.944,-3210510.747,1.929,41.167,104761.653,Rch_005
4423,1340351967.562,-3210510.747,1.929,41.167,104761.653,Rch_005
4424,1340351967.562,-3210510.747,1.929,41.162,104761.653,Rch_005
4425,1340351967.562,-3210510.747,1.934,41.162,104761.653,Rch_005
4426,1340351967.562,-3210510.747,1.934,41.161,104761.653,Rch_005
4427,1340351967.562,-3210510.747,1.934,41.159,104761.653,Rch_005
4428,1340459572.928,-3210510.747,1.934,41.159,104761.653,Rch_005
4429,1340459572.928,-3210510.747,1.934,41.159,102113.722,Rch_005
4430,1340459572.928,-3210510.747,1.942,41.159,102113.722,Rch_005
4431,1340459572.928,-3210510.747,1.942,41.159,101356.991,Rch_005
4432,1340459572.928,-3210510.747,1.942,41.163,101356.991,Rch_005
4433,1340459572.928,-3210510.747,1.939,41.163,101356.991,Rch_005
4434,1340459572.928,-3200820.366,1.939,41.163,101356.991,Rch_005
4435,1340459572.928,-3200820.366,1.939,41.162,101356.991,Rch_005
4436,1340459572.928,-3221961.345,1.939,41.162,101356.991,Rch_005
4437,1340459572.928,-3221961.345,1.939,41.164,101356.991,Rch_005
4438,1342672872.617,-3221961.345,1.939,41.164,101356.991,Rch_005
4439,1342672872.617,-3221961.345,1.939,41.164,101253.678,Rch_005
4440,1343271132.869,-3221961.345,1.939,41.164,101253.678,Rch_005
4441,1343271132.869,-3221961.345,1.939,41.164,107091.219,Rch_005
4442,1343271132.869,-3221961.345,1.939,41.162,107091.219,Rch_005
4443,1343271132.869,-3221961.345,1.939,41.165,107091.219,Rch_005
4444,1343271132.869,-3221961.345,1.925,41.165,107091.219,Rch_005
4445,1343271132.869,-3221961.345,1.925,41.163,107091.219,Rch_005
4446,1343271132.869,-3221961.345,1.925,41.163,99305.942,Rch_005
4447,1344121977.016,-3221961.345,1.925,41.163,99305.942,Rch_005
4448,1344121977.016,-3221961.345,1.925,41.164,99305.942,Rch_005
4449,1344121977.016,-3221961.345,1.940,41.164,99305.942,Rch_005
4450,1347036628.449,-3221961.345,1.940,41.164,99305.942,Rch_005
4451,1347036628.449,-3221961.345,1.929,41.164,99305.942,Rch_005
4452,1347036628.449,-3224427.130,1.929,41.164,99305.942,Rch_005
4453,1347036628.449,-3224427.130,1.929,41.166,99305.942,Rch_005
4454,1347036628.449,-3224427.130,1.945,41.166,99305.942,Rch_005
4455,1343277913.510,-3224427.130,1.945,41.166,99305.942,Rch_005
4456,1341839864.266,-3224427.130,1.945,41.166,99305.942,Rch_005
4457,1342750810.262,-3224427.130,1.945,41.166,99305.942,Rch_005
4458,1342750810.262,-3224427.130,1.927,41.166,99305.942,Rch_005
4459,1342750810.262,-3224427.130,1.927,41.167,99305.942,Rch_005
4460,1342750810.262,-3224427.130,1.927,41.171,99305.942,Rch_005
4461,1342750810.262,-3224427.130,1.927,41.171,95779.713,Rch_005
4462,1342750810.262,-3224427.130,1.941,41.171,95779.713,Rch_005
4463,1342750810.262,-3224427.130,1.941,41.169,95779.713,Rch_005
4464,1342750810.262,-3224427.130,1.936,41.169,95779.713,Rch_005
4465,1342750810.262,-3224427.130,1.936,41.172,95779.713,Rch_005
4466,1342750810.262,-3224427.130,1.936,41.169,95779.713,Rch_005
4467,1342750810.262,-3224427.130,1.919,41.169,95779.713,Rch_005
4468,1342750810.262,-3224427.130,1.919,41.169,96435.732,Rch_005
4469,1342750810.262,-3224427.130,1.919,41.174,96435.732,Rch_005
4470,1342750810.262,-3229346.412,1.919,41.174,96435.732,Rch_005
4471,1342750810.262,-3229346.412,1.919,41.176,96435.732,Rch_005
4472,1342750810.262,-3229346.412,1.921,41.176,96435.732,Rch_005
4473,1342750810.262,-3229346.412,1.943,41.176,96435.732,Rch_005
4474,1343610417.835,-3229346.412,1.943,41.176,96435.732,Rch_005
4475,1349750144.036,-3229346.412,1.943,41.176,96435.732,Rch_005
4476,1349750144.036,-3229346.412,1.943,41.176,98443.908,Rch_005
4477,1349750144.036,-3229346.412,1.943,41.181,98443.908,Rch_005
4478,1349750144.036,-3229346.412,1.943,41.181,99233.576,Rch_005
4479,1349750144.036,-3229346.412,1.943,41.178,99233.576,Rch_005
4480,1349750144.036,-3229346.412,1.943,41.178,108918.015,Rch_005
4481,1349750144.036,-3229346.412,1.943,41.177,108918.015,Rch_005
4482,1353331529.974,-3229346.412,1.943,41.177,108918.015,Rch_005
4483,1353331529.974,-3229346.412,1.943,41.174,108918.015,Rch_005
4484,1353331529.974,-3241452.435,1.943,41.174,108918.015,Rch_005
4485,1353331529.974,-3241452.435,1.943,41.170,108918.015,Rch_005
4486,1353331529.974,-3241452.435,1.943,41.173,108918.015,Rch_005
4487,1353331529.974,-3241452.435,1.943,41.176,108918.015,Rch_005
4488,1353331529.974,-3241452.435,1.943,41.180,108918.015,Rch_005
4489,1352370560.867,-3241452.435,1.943,41.180,108918.015,Rch_005
4490,1352370560.867,-3241452.435,1.927,41.180,108918.015,Rch_005
4491,1352370560.867,-3241452.435,1.927,41.180,105929.342,Rch_005
4492,1352370560.867,-3241452.435,1.933,41.180,105929.342,Rch_005
4493,1352370560.867,-3241452.435,1.933,41.175,105929.342,Rch_005
4494,1352370560.867,-3241452.435,1.933,41.176,105929.342,Rch_005
4495,1352370560.867,-3241452.435,1.930,41.176,105929.342,Rch_005
4496,1352370560.867,-3259836.451,1.930,41.176,105929.342,Rch_005
4497,1352370560.867,-3259836.451,1.920,41.176,105929.342,Rch_005
4498,1352370560.867,-3259836.451,1.920,41.172,105929.342,Rch_005
4499,1352370560.867,-3259836.451,1.920,41.171,105929.342,Rch_005
4500,1352370560.867,-3259836.451,1.918,41.171,105929.342,Rch_005
4501,1352370560.867,-3259836.451,1.918,41.172,105929.342,Rch_005
4502,1352370560.867,-3259836.451,1.918,41.172,107028.338,Rch_005
4503,1352370560.867,-3259836.451,1.918,41.170,107028.338,Rch_005
4504,1352370560.867,-3259836.451,1.939,41.170,107028.338,Rch_005
4505,1352370560.867,-3259836.451,1.939,41.173,107028.338,Rch_005
4506,1352370560.867,-3259836.451,1.939,41.173,100982.235,Rch_005
4507,1352370560.867,-3259836.451,1.939,41.173,100982.235,Rch_005
4508,1352370560.867,-3259836.451,1.938,41.173,100982.235,Rch_005
4509,1352370560.867,-3259836.451,1.938,41.173,102710.782,Rch_005
4510,1352370560.867,-3251194.982,1.938,41.173,102710.782,Rch_005
4511,1352370560.867,-3251194.982,1.938,41.178,102710.782,Rch_005
4512,1352370560.867,-3251194.982,1.938,41.178,102710.782,Rch_005
4513,1352370560.867,-3251194.982,1.938,41.175,102710.782,Rch_005
4514,1354341616.726,-3251194.982,1.938,41.175,102710.782,Rch_005
4515,1354341616.726,-3251194.982,1.938,41.177,102710.782,Rch_005
4516,1352346271.280,-3251194.982,1.938,41.177,102710.782,Rch_005
4517,1352346271.280,-3251194.982,1.938,41.172,102710.782,Rch_005
4518,1352346271.280,-3246021.840,1.938,41.172,102710.782,Rch_005
4519,1352346271.280,-3246021.840,1.938,41.175,102710.782,Rch_005
4520,1352346271.280,-3246021.840,1.956,41.175,102710.782,Rch_005
4521,1352346271.280,-3246021.840,1.956,41.176,102710.782,Rch_005
4522,1352346271.280,-3245513.896,1.956,41.176,102710.782,Rch_005
4523,1352346271.280,-3244160.006,1.956,41.176,102710.782,Rch_005
4524,1352346271.280,-3244160.006,1.951,41.176,102710.782,Rch_005
4525,1352346271.280,-3244160.006,1.935,41.176,102710.782,Rch_005
4526,1352346271.280,-3244160.006,1.935,41.179,102710.782,Rch_005
4527,1352346271.280,-3244160.006,1.935,41.175,102710.782,Rch_005
4528,1352346271.280,-3244160.006,1.935,41.175,107635.031,Rch_005
4529,1351307818.717,-3244160.006,1.935,41.175,107635.031,Rch_005
4530,1351307818.717,-3244160.006,1.935,41.174,107635.031,Rch_005
4531,1351307818.717,-3244160.006,1.935,41.175,107635.031,Rch_005
4532,1351307818.717,-3244160.006,1.935,41.173,107635.031,Rch_005
4533,1351307818.717,-3244160.006,1.935,41.174,107635.031,Rch_005
4534,1351307818.717,-3244160.006,1.935,41.175,107635.031,Rch_005
4535,1351307818.717,-3244160.006,1.935,41.171,107635.031,Rch_005
4536,1351307818.717,-3244160.006,1.935,41.175,107635.031,Rch_005
4537,1351307818.717,-3244160.006,1.935,41.175,107635.031,Rch_005
4538,1351307818.717,-3244160.006,1.935,41.175,99295.215,Rch_005
4539,1351307818.717,-3244160.006,1.931,41.175,99295.215,Rch_005
4540,1351307818.717,-3244160.006,1.930,41.175,99295.215,Rch_005
4541,1345888604.605,-3244160.006,1.930,41.175,99295.215,Rch_005
4542,1345888604.605,-3244160.006,1.930,41.175,98379.512,Rch_005
4543,1346570839.904,-3244160.006,1.930,41.175,98379.512,Rch_005
4544,1346570839.904,-3244160.006,1.930,41.175,98379.512,Rch_005
4545,1346570839.904,-3244160.006,1.930,41.178,98379.512,Rch_005
4546,1346570839.904,-3231296.439,1.930,41.178,98379.512,Rch_005
4547,1346714421.779,-3231296.439,1.930,41.178,98379.512,Rch_005
4548,1346714421.779,-3231296.439,1.930,41.178,107823.101,Rch_005
4549,1346714421.779,-3231296.439,1.930,41.182,107823.101,Rch_005
4550,1346714421.779,-3231296.439,1.930,41.186,107823.101,Rch_005
4551,1346714421.779,-3232662.504,1.930,41.186,107823.101,Rch_005
4552,1346714421.779,-3232662.504,1.930,41.189,107823.101,Rch_005
4553,1346714421.779,-3232662.504,1.930,41.185,107823.101,Rch_005
4554,1346714421.779,-3232662.504,1.930,41.189,107823.101,Rch_005
4555,1346714421.779,-3232662.504,1.930,41.189,107823.101,Rch_005
4556,1346714421.779,-3232662.504,1.928,41.189,107823.101,Rch_005
4557,1346714421.779,-3232662.504,1.932,41.189,107823.101,Rch_005
4558,1346714421.779,-3232662.504,1.932,41.192,107823.101,Rch_005
4559,1346068922.618,-3232662.504,1.932,41.192,107823.101,Rch_005
4560,1342872161.664,-3232662.504,1.932,41.192,107823.101,Rch_005
4561,1342872161.664,-3232662.504,1.932,41.196,107823.101,Rch_005
4562,1344937207.085,-3232662.504,1.932,41.196,107823.101,Rch_005
4563,1348225497.726,-3232662.504,1.932,41.196,107823.101,Rch_005
4564,1348225497.726,-3232662.504,1.932,41.200,107823.101,Rch_005
4565,1349400773.789,-3232662.504,1.932,41.200,107823.101,Rch_005
